dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,feeling_temperature,humidity,windspeed,casual,registered,count,recency
2011-05-06,Summer,2011,May,9,Saturday,Working Day,Clear,0.46,0.4545,0.67,0.2836,27,161,188,605
2011-05-06,Summer,2011,May,10,Saturday,Working Day,Mist,0.54,0.5152,0.49,0.3284,30,97,127,605
2011-05-06,Summer,2011,May,11,Saturday,Working Day,Mist,0.54,0.5152,0.49,0.3284,42,123,165,605
2011-05-06,Summer,2011,May,12,Saturday,Working Day,Clear,0.56,0.5303,0.49,0.3582,48,198,246,605
2011-05-06,Summer,2011,May,13,Saturday,Working Day,Clear,0.58,0.5455,0.4,0.3284,71,182,253,605
2011-05-06,Summer,2011,May,14,Saturday,Working Day,Clear,0.6,0.6212,0.4,0.4478,86,127,213,605
2011-05-06,Summer,2011,May,15,Saturday,Working Day,Clear,0.6,0.6212,0.38,0.3881,89,171,260,605
2011-05-06,Summer,2011,May,16,Saturday,Working Day,Clear,0.6,0.6212,0.4,0.2537,82,262,344,605
2011-05-06,Summer,2011,May,17,Saturday,Working Day,Clear,0.58,0.5455,0.4,0.3582,83,470,553,605
2011-05-06,Summer,2011,May,18,Saturday,Working Day,Light Snow,0.54,0.5152,0.52,0.3582,85,385,470,605
2011-05-06,Summer,2011,May,19,Saturday,Working Day,Light Snow,0.54,0.5152,0.52,0.3582,39,253,292,605
2011-05-06,Summer,2011,May,20,Saturday,Working Day,Clear,0.52,0.5,0.48,0.1045,29,161,190,605
2011-05-06,Summer,2011,May,21,Saturday,Working Day,Clear,0.48,0.4697,0.67,0.1343,22,130,152,605
2011-05-06,Summer,2011,May,22,Saturday,Working Day,Clear,0.46,0.4545,0.72,0.2239,46,105,151,605
2011-05-06,Summer,2011,May,23,Saturday,Working Day,Clear,0.44,0.4394,0.82,0.1343,27,93,120,605
2011-05-07,Summer,2011,May,0,Sunday,Holiday,Clear,0.42,0.4242,0.82,0.1343,10,76,86,604
2011-05-07,Summer,2011,May,1,Sunday,Holiday,Clear,0.42,0.4242,0.82,0.1045,8,50,58,604
2011-05-07,Summer,2011,May,2,Sunday,Holiday,Clear,0.42,0.4242,0.82,0.0896,5,47,52,604
2011-05-07,Summer,2011,May,3,Sunday,Holiday,Clear,0.42,0.4242,0.77,0.0896,9,9,18,604
2011-05-07,Summer,2011,May,4,Sunday,Holiday,Clear,0.4,0.4091,0.82,0.1045,1,4,5,604
2011-05-07,Summer,2011,May,5,Sunday,Holiday,Clear,0.46,0.4545,0.59,0.1343,4,3,7,604
2011-05-07,Summer,2011,May,6,Sunday,Holiday,Clear,0.42,0.4242,0.77,0.0896,1,12,13,604
2011-05-07,Summer,2011,May,7,Sunday,Holiday,Clear,0.48,0.4697,0.59,0.0,8,32,40,604
2011-05-07,Summer,2011,May,8,Sunday,Holiday,Clear,0.52,0.5,0.52,0.194,19,96,115,604
2011-05-07,Summer,2011,May,9,Sunday,Holiday,Clear,0.54,0.5152,0.49,0.2836,54,164,218,604
2011-05-07,Summer,2011,May,10,Sunday,Holiday,Clear,0.56,0.5303,0.49,0.2985,90,208,298,604
2011-05-07,Summer,2011,May,11,Sunday,Holiday,Clear,0.56,0.5303,0.43,0.0,132,215,347,604
2011-05-07,Summer,2011,May,12,Sunday,Holiday,Clear,0.6,0.6212,0.4,0.194,129,244,373,604
2011-05-07,Summer,2011,May,13,Sunday,Holiday,Clear,0.6,0.6212,0.35,0.2836,196,240,436,604
2011-05-07,Summer,2011,May,14,Sunday,Holiday,Light Snow,0.6,0.6212,0.35,0.1642,143,235,378,604
2011-05-07,Summer,2011,May,15,Sunday,Holiday,Clear,0.6,0.6212,0.38,0.2537,148,230,378,604
2011-05-07,Summer,2011,May,16,Sunday,Holiday,Clear,0.6,0.6212,0.38,0.194,119,223,342,604
2011-05-07,Summer,2011,May,17,Sunday,Holiday,Clear,0.58,0.5455,0.4,0.2239,138,216,354,604
2011-05-07,Summer,2011,May,18,Sunday,Holiday,Clear,0.58,0.5455,0.37,0.1642,114,175,289,604
2011-05-07,Summer,2011,May,19,Sunday,Holiday,Clear,0.56,0.5303,0.43,0.194,88,179,267,604
2011-05-07,Summer,2011,May,20,Sunday,Holiday,Clear,0.56,0.5303,0.43,0.1343,82,137,219,604
2011-05-07,Summer,2011,May,21,Sunday,Holiday,Clear,0.54,0.5152,0.49,0.2239,58,124,182,604
2011-05-07,Summer,2011,May,22,Sunday,Holiday,Clear,0.54,0.5152,0.49,0.194,26,94,120,604
2011-05-07,Summer,2011,May,23,Sunday,Holiday,Clear,0.5,0.4848,0.59,0.1045,30,89,119,604
2011-05-08,Summer,2011,May,0,Monday,Holiday,Mist,0.5,0.4848,0.59,0.1045,22,78,100,603
2011-05-08,Summer,2011,May,1,Monday,Holiday,Mist,0.52,0.5,0.55,0.0,8,56,64,603
2011-05-08,Summer,2011,May,2,Monday,Holiday,Clear,0.48,0.4697,0.63,0.0,17,42,59,603
2011-05-08,Summer,2011,May,3,Monday,Holiday,Clear,0.46,0.4545,0.72,0.0896,10,21,31,603
2011-05-08,Summer,2011,May,4,Monday,Holiday,Clear,0.42,0.4242,0.82,0.0,2,8,10,603
2011-05-08,Summer,2011,May,5,Monday,Holiday,Mist,0.44,0.4394,0.77,0.0,0,5,5,603
2011-05-08,Summer,2011,May,6,Monday,Holiday,Mist,0.44,0.4394,0.82,0.0,2,4,6,603
2011-05-08,Summer,2011,May,7,Monday,Holiday,Mist,0.46,0.4545,0.82,0.0,8,15,23,603
2011-05-08,Summer,2011,May,8,Monday,Holiday,Clear,0.52,0.5,0.63,0.1343,28,58,86,603
2011-05-08,Summer,2011,May,9,Monday,Holiday,Clear,0.56,0.5303,0.52,0.2239,48,112,160,603
2011-05-08,Summer,2011,May,10,Monday,Holiday,Clear,0.58,0.5455,0.49,0.1343,91,153,244,603
2011-05-08,Summer,2011,May,11,Monday,Holiday,Clear,0.58,0.5455,0.49,0.0896,142,198,340,603
2011-05-08,Summer,2011,May,12,Monday,Holiday,Clear,0.6,0.6212,0.46,0.0896,139,243,382,603
2011-05-08,Summer,2011,May,13,Monday,Holiday,Clear,0.6,0.6212,0.49,0.1343,166,224,390,603
2011-05-08,Summer,2011,May,14,Monday,Holiday,Clear,0.6,0.6212,0.49,0.0,126,240,366,603
2011-05-08,Summer,2011,May,15,Monday,Holiday,Clear,0.6,0.6212,0.49,0.0,128,230,358,603
2011-05-08,Summer,2011,May,16,Monday,Holiday,Clear,0.6,0.6212,0.46,0.1045,122,263,385,603
2011-05-08,Summer,2011,May,17,Monday,Holiday,Light Snow,0.58,0.5455,0.49,0.2836,106,245,351,603
2011-05-08,Summer,2011,May,18,Monday,Holiday,Clear,0.58,0.5455,0.49,0.0,63,205,268,603
2011-05-08,Summer,2011,May,19,Monday,Holiday,Clear,0.56,0.5303,0.64,0.0,61,178,239,603
2011-05-08,Summer,2011,May,20,Monday,Holiday,Clear,0.52,0.5,0.77,0.1343,42,132,174,603
2011-05-08,Summer,2011,May,21,Monday,Holiday,Clear,0.52,0.5,0.77,0.0896,32,95,127,603
2011-05-08,Summer,2011,May,22,Monday,Holiday,Clear,0.5,0.4848,0.88,0.0896,29,86,115,603
2011-05-08,Summer,2011,May,23,Monday,Holiday,Clear,0.46,0.4545,0.88,0.0896,9,41,50,603
2011-05-09,Summer,2011,May,0,Tuesday,Working Day,Clear,0.46,0.4545,0.82,0.0896,31,22,53,602
2011-05-09,Summer,2011,May,1,Tuesday,Working Day,Clear,0.44,0.4394,0.88,0.0,25,8,33,602
2011-05-09,Summer,2011,May,2,Tuesday,Working Day,Clear,0.44,0.4394,0.94,0.0,6,2,8,602
2011-05-09,Summer,2011,May,3,Tuesday,Working Day,Clear,0.46,0.4545,0.82,0.0896,0,7,7,602
2011-05-09,Summer,2011,May,4,Tuesday,Working Day,Clear,0.42,0.4242,0.82,0.1642,0,4,4,602
2011-05-09,Summer,2011,May,5,Tuesday,Working Day,Clear,0.42,0.4242,0.77,0.1642,0,23,23,602
2011-05-09,Summer,2011,May,6,Tuesday,Working Day,Clear,0.44,0.4394,0.72,0.2537,2,87,89,602
2011-05-09,Summer,2011,May,7,Tuesday,Working Day,Clear,0.48,0.4697,0.63,0.2537,16,221,237,602
2011-05-09,Summer,2011,May,8,Tuesday,Working Day,Clear,0.52,0.5,0.55,0.2239,23,351,374,602
2011-05-09,Summer,2011,May,9,Tuesday,Working Day,Clear,0.54,0.5152,0.56,0.1642,36,142,178,602
2011-05-09,Summer,2011,May,10,Tuesday,Working Day,Clear,0.56,0.5303,0.52,0.194,24,95,119,602
2011-05-09,Summer,2011,May,11,Tuesday,Working Day,Clear,0.6,0.6212,0.46,0.2239,26,99,125,602
2011-05-09,Summer,2011,May,12,Tuesday,Working Day,Clear,0.6,0.6212,0.43,0.194,35,160,195,602
2011-05-09,Summer,2011,May,13,Tuesday,Working Day,Clear,0.62,0.6212,0.38,0.2836,36,138,174,602
2011-05-09,Summer,2011,May,14,Tuesday,Working Day,Clear,0.62,0.6212,0.41,0.2239,44,118,162,602
2011-05-09,Summer,2011,May,15,Tuesday,Working Day,Clear,0.62,0.6212,0.41,0.2239,51,148,199,602
2011-05-09,Summer,2011,May,16,Tuesday,Working Day,Clear,0.64,0.6212,0.38,0.2239,49,255,304,602
2011-05-09,Summer,2011,May,17,Tuesday,Working Day,Clear,0.62,0.6212,0.38,0.2537,59,539,598,602
2011-05-09,Summer,2011,May,18,Tuesday,Working Day,Clear,0.62,0.6212,0.38,0.2985,66,458,524,602
2011-05-09,Summer,2011,May,19,Tuesday,Working Day,Clear,0.58,0.5455,0.43,0.194,45,339,384,602
2011-05-09,Summer,2011,May,20,Tuesday,Working Day,Clear,0.54,0.5152,0.49,0.194,25,214,239,602
2011-05-09,Summer,2011,May,21,Tuesday,Working Day,Clear,0.52,0.5,0.59,0.1343,28,128,156,602
2011-05-09,Summer,2011,May,22,Tuesday,Working Day,Clear,0.52,0.5,0.68,0.0896,21,95,116,602
2011-05-09,Summer,2011,May,23,Tuesday,Working Day,Clear,0.5,0.4848,0.68,0.0896,16,45,61,602
2011-05-10,Summer,2011,May,0,Wednesday,Working Day,Clear,0.48,0.4697,0.63,0.0,6,12,18,601
2011-05-10,Summer,2011,May,1,Wednesday,Working Day,Clear,0.46,0.4545,0.59,0.0896,3,12,15,601
2011-05-10,Summer,2011,May,2,Wednesday,Working Day,Clear,0.44,0.4394,0.58,0.1343,1,4,5,601
2011-05-10,Summer,2011,May,3,Wednesday,Working Day,Clear,0.44,0.4394,0.54,0.194,1,3,4,601
2011-05-10,Summer,2011,May,4,Wednesday,Working Day,Clear,0.42,0.4242,0.62,0.2537,0,2,2,601
2011-05-10,Summer,2011,May,5,Wednesday,Working Day,Clear,0.4,0.4091,0.66,0.2239,1,28,29,601
2011-05-10,Summer,2011,May,6,Wednesday,Working Day,Clear,0.42,0.4242,0.67,0.1343,9,103,112,601
2011-05-10,Summer,2011,May,7,Wednesday,Working Day,Mist,0.44,0.4394,0.62,0.1343,13,301,314,601
2011-05-10,Summer,2011,May,8,Wednesday,Working Day,Mist,0.5,0.4848,0.51,0.1045,28,397,425,601
2011-05-10,Summer,2011,May,9,Wednesday,Working Day,Mist,0.52,0.5,0.48,0.1045,29,176,205,601
2011-05-10,Summer,2011,May,10,Wednesday,Working Day,Mist,0.56,0.5303,0.37,0.0896,27,100,127,601
2011-05-10,Summer,2011,May,11,Wednesday,Working Day,Mist,0.56,0.5303,0.43,0.1343,17,108,125,601
2011-05-10,Summer,2011,May,12,Wednesday,Working Day,Mist,0.6,0.6212,0.38,0.0,47,170,217,601
2011-05-10,Summer,2011,May,13,Wednesday,Working Day,Mist,0.62,0.6212,0.38,0.2537,50,152,202,601
2011-05-10,Summer,2011,May,14,Wednesday,Working Day,Mist,0.62,0.6212,0.33,0.0,42,134,176,601
2011-05-10,Summer,2011,May,15,Wednesday,Working Day,Mist,0.64,0.6212,0.33,0.0896,28,152,180,601
2011-05-10,Summer,2011,May,16,Wednesday,Working Day,Clear,0.66,0.6212,0.31,0.1045,56,271,327,601
2011-05-10,Summer,2011,May,17,Wednesday,Working Day,Clear,0.64,0.6212,0.33,0.0,79,532,611,601
2011-05-10,Summer,2011,May,18,Wednesday,Working Day,Clear,0.64,0.6212,0.29,0.1343,70,480,550,601
2011-05-10,Summer,2011,May,19,Wednesday,Working Day,Clear,0.6,0.6212,0.43,0.2239,69,365,434,601
2011-05-10,Summer,2011,May,20,Wednesday,Working Day,Clear,0.54,0.5152,0.6,0.1343,50,241,291,601
2011-05-10,Summer,2011,May,21,Wednesday,Working Day,Clear,0.54,0.5152,0.52,0.0,30,173,203,601
2011-05-10,Summer,2011,May,22,Wednesday,Working Day,Clear,0.52,0.5,0.55,0.1045,29,121,150,601
2011-05-10,Summer,2011,May,23,Wednesday,Working Day,Mist,0.52,0.5,0.59,0.1343,9,72,81,601
2011-05-11,Summer,2011,May,0,Thursday,Working Day,Mist,0.52,0.5,0.55,0.1343,8,30,38,600
2011-05-11,Summer,2011,May,1,Thursday,Working Day,Mist,0.5,0.4848,0.59,0.1045,4,16,20,600
2011-05-11,Summer,2011,May,2,Thursday,Working Day,Clear,0.52,0.5,0.59,0.0,6,4,10,600
2011-05-11,Summer,2011,May,3,Thursday,Working Day,Clear,0.5,0.4848,0.63,0.2239,0,3,3,600
2011-05-11,Summer,2011,May,4,Thursday,Working Day,Mist,0.48,0.4697,0.88,0.1343,0,2,2,600
2011-05-11,Summer,2011,May,5,Thursday,Working Day,Clear,0.46,0.4545,0.88,0.1343,0,20,20,600
2011-05-11,Summer,2011,May,6,Thursday,Working Day,Clear,0.46,0.4545,0.82,0.1343,6,93,99,600
2011-05-11,Summer,2011,May,7,Thursday,Working Day,Clear,0.48,0.4697,0.72,0.194,25,293,318,600
2011-05-11,Summer,2011,May,8,Thursday,Working Day,Clear,0.48,0.4697,0.77,0.2537,21,421,442,600
2011-05-11,Summer,2011,May,9,Thursday,Working Day,Clear,0.52,0.5,0.72,0.1343,21,182,203,600
2011-05-11,Summer,2011,May,10,Thursday,Working Day,Clear,0.54,0.5152,0.68,0.0896,30,124,154,600
2011-05-11,Summer,2011,May,11,Thursday,Working Day,Clear,0.56,0.5303,0.64,0.0896,18,123,141,600
2011-05-11,Summer,2011,May,12,Thursday,Working Day,Clear,0.6,0.6212,0.56,0.0,41,185,226,600
2011-05-11,Summer,2011,May,13,Thursday,Working Day,Clear,0.62,0.6212,0.5,0.0,36,157,193,600
2011-05-11,Summer,2011,May,14,Thursday,Working Day,Clear,0.62,0.6212,0.53,0.0896,36,141,177,600
2011-05-11,Summer,2011,May,15,Thursday,Working Day,Clear,0.64,0.6212,0.41,0.0,48,131,179,600
2011-05-11,Summer,2011,May,16,Thursday,Working Day,Clear,0.66,0.6212,0.39,0.0,49,240,289,600
2011-05-11,Summer,2011,May,17,Thursday,Working Day,Clear,0.64,0.6212,0.47,0.1045,17,242,259,600
2011-05-11,Summer,2011,May,18,Thursday,Working Day,Clear,0.62,0.6212,0.5,0.2985,40,234,274,600
2011-05-11,Summer,2011,May,19,Thursday,Working Day,Clear,0.56,0.5303,0.52,0.1343,60,341,401,600
2011-05-11,Summer,2011,May,20,Thursday,Working Day,Clear,0.54,0.5152,0.64,0.1343,28,245,273,600
2011-05-11,Summer,2011,May,21,Thursday,Working Day,Clear,0.54,0.5152,0.6,0.0,32,202,234,600
2011-05-11,Summer,2011,May,22,Thursday,Working Day,Clear,0.5,0.4848,0.72,0.2537,12,134,146,600
2011-05-11,Summer,2011,May,23,Thursday,Working Day,Clear,0.46,0.4545,0.88,0.2537,12,69,81,600
2011-05-12,Summer,2011,May,0,Friday,Working Day,Mist,0.46,0.4545,0.88,0.2239,5,39,44,599
2011-05-12,Summer,2011,May,1,Friday,Working Day,Clear,0.46,0.4545,0.88,0.2239,1,16,17,599
2011-05-12,Summer,2011,May,2,Friday,Working Day,Clear,0.44,0.4394,0.94,0.194,1,14,15,599
2011-05-12,Summer,2011,May,3,Friday,Working Day,Clear,0.44,0.4394,0.88,0.1343,0,5,5,599
2011-05-12,Summer,2011,May,4,Friday,Working Day,Clear,0.42,0.4242,0.94,0.0,1,5,6,599
2011-05-12,Summer,2011,May,5,Friday,Working Day,Clear,0.42,0.4242,0.94,0.1343,2,27,29,599
2011-05-12,Summer,2011,May,6,Friday,Working Day,Clear,0.44,0.4394,0.88,0.0,9,103,112,599
2011-05-12,Summer,2011,May,7,Friday,Working Day,Clear,0.46,0.4545,0.88,0.1343,14,283,297,599
2011-05-12,Summer,2011,May,8,Friday,Working Day,Clear,0.48,0.4697,0.82,0.194,27,394,421,599
2011-05-12,Summer,2011,May,9,Friday,Working Day,Mist,0.5,0.4848,0.77,0.2836,21,191,212,599
2011-05-12,Summer,2011,May,10,Friday,Working Day,Mist,0.54,0.5152,0.68,0.2239,28,119,147,599
2011-05-12,Summer,2011,May,11,Friday,Working Day,Clear,0.58,0.5455,0.6,0.2239,43,136,179,599
2011-05-12,Summer,2011,May,12,Friday,Working Day,Clear,0.58,0.5455,0.6,0.2239,43,164,207,599
2011-05-12,Summer,2011,May,13,Friday,Working Day,Mist,0.62,0.6212,0.57,0.2985,48,170,218,599
2011-05-12,Summer,2011,May,14,Friday,Working Day,Mist,0.62,0.6061,0.61,0.2239,43,148,191,599
2011-05-12,Summer,2011,May,15,Friday,Working Day,Mist,0.64,0.6212,0.53,0.2537,54,163,217,599
2011-05-12,Summer,2011,May,16,Friday,Working Day,Mist,0.64,0.6212,0.57,0.2537,50,238,288,599
2011-05-12,Summer,2011,May,17,Friday,Working Day,Mist,0.64,0.6212,0.57,0.194,54,540,594,599
2011-05-12,Summer,2011,May,18,Friday,Working Day,Clear,0.62,0.6061,0.69,0.2239,64,463,527,599
2011-05-12,Summer,2011,May,19,Friday,Working Day,Mist,0.6,0.6061,0.64,0.194,59,305,364,599
2011-05-12,Summer,2011,May,20,Friday,Working Day,Clear,0.6,0.6061,0.64,0.194,56,220,276,599
2011-05-12,Summer,2011,May,21,Friday,Working Day,Clear,0.56,0.5303,0.83,0.1343,31,192,223,599
2011-05-12,Summer,2011,May,22,Friday,Working Day,Clear,0.54,0.5152,0.83,0.194,25,147,172,599
2011-05-12,Summer,2011,May,23,Friday,Working Day,Mist,0.54,0.5152,0.77,0.194,16,87,103,599
2011-05-13,Summer,2011,May,0,Saturday,Working Day,Mist,0.52,0.5,0.83,0.1642,6,46,52,598
2011-05-13,Summer,2011,May,1,Saturday,Working Day,Clear,0.52,0.5,0.83,0.1642,5,15,20,598
2011-05-13,Summer,2011,May,2,Saturday,Working Day,Mist,0.5,0.4848,0.88,0.1343,3,8,11,598
2011-05-13,Summer,2011,May,3,Saturday,Working Day,Mist,0.5,0.4848,0.88,0.1343,2,2,4,598
2011-05-13,Summer,2011,May,4,Saturday,Working Day,Light Snow,0.5,0.4848,0.88,0.1642,2,3,5,598
2011-05-13,Summer,2011,May,5,Saturday,Working Day,Mist,0.5,0.4848,0.88,0.194,1,24,25,598
2011-05-13,Summer,2011,May,6,Saturday,Working Day,Light Snow,0.5,0.4848,0.88,0.1343,6,76,82,598
2011-05-13,Summer,2011,May,7,Saturday,Working Day,Light Snow,0.5,0.4848,0.88,0.1642,16,141,157,598
2011-05-13,Summer,2011,May,8,Saturday,Working Day,Mist,0.5,0.4848,0.88,0.194,26,361,387,598
2011-05-13,Summer,2011,May,9,Saturday,Working Day,Mist,0.5,0.4848,0.88,0.194,18,215,233,598
2011-05-13,Summer,2011,May,10,Saturday,Working Day,Mist,0.52,0.5,0.83,0.1343,31,99,130,598
2011-05-13,Summer,2011,May,11,Saturday,Working Day,Mist,0.52,0.5,0.83,0.1642,56,90,146,598
2011-05-13,Summer,2011,May,12,Saturday,Working Day,Mist,0.52,0.5,0.88,0.194,53,170,223,598
2011-05-13,Summer,2011,May,13,Saturday,Working Day,Mist,0.52,0.5,0.88,0.3881,69,157,226,598
2011-05-13,Summer,2011,May,14,Saturday,Working Day,Mist,0.52,0.5,0.87,0.2836,70,120,190,598
2011-05-13,Summer,2011,May,15,Saturday,Working Day,Mist,0.52,0.5,0.88,0.1642,56,142,198,598
2011-05-13,Summer,2011,May,16,Saturday,Working Day,Mist,0.52,0.5,0.88,0.1343,44,256,300,598
2011-05-13,Summer,2011,May,17,Saturday,Working Day,Light Snow,0.52,0.5,0.88,0.1642,62,429,491,598
2011-05-13,Summer,2011,May,18,Saturday,Working Day,Light Snow,0.52,0.5,0.88,0.1642,39,359,398,598
2011-05-13,Summer,2011,May,19,Saturday,Working Day,Mist,0.52,0.5,0.83,0.194,25,245,270,598
2011-05-13,Summer,2011,May,20,Saturday,Working Day,Mist,0.52,0.5,0.83,0.1343,22,130,152,598
2011-05-13,Summer,2011,May,21,Saturday,Working Day,Mist,0.52,0.5,0.84,0.1642,24,130,154,598
2011-05-13,Summer,2011,May,22,Saturday,Working Day,Mist,0.52,0.5,0.83,0.2239,25,107,132,598
2011-05-13,Summer,2011,May,23,Saturday,Working Day,Light Snow,0.5,0.4848,0.88,0.1642,31,88,119,598
2011-05-14,Summer,2011,May,0,Sunday,Holiday,Mist,0.5,0.4848,0.88,0.1343,24,78,102,597
2011-05-14,Summer,2011,May,1,Sunday,Holiday,Mist,0.5,0.4848,0.88,0.1343,18,64,82,597
2011-05-14,Summer,2011,May,2,Sunday,Holiday,Mist,0.5,0.4848,0.88,0.1343,15,37,52,597
2011-05-14,Summer,2011,May,3,Sunday,Holiday,Mist,0.5,0.4848,0.88,0.1343,5,30,35,597
2011-05-14,Summer,2011,May,4,Sunday,Holiday,Mist,0.5,0.4848,0.82,0.1642,1,4,5,597
2011-05-14,Summer,2011,May,5,Sunday,Holiday,Mist,0.5,0.4848,0.82,0.1045,7,7,14,597
2011-05-14,Summer,2011,May,6,Sunday,Holiday,Mist,0.5,0.4848,0.88,0.1045,2,9,11,597
2011-05-14,Summer,2011,May,7,Sunday,Holiday,Light Snow,0.48,0.4697,1.0,0.0,4,28,32,597
2011-05-14,Summer,2011,May,8,Sunday,Holiday,Light Snow,0.5,0.4848,0.94,0.0,16,72,88,597
2011-05-14,Summer,2011,May,9,Sunday,Holiday,Mist,0.52,0.5,0.94,0.0896,14,86,100,597
2011-05-14,Summer,2011,May,10,Sunday,Holiday,Mist,0.52,0.5,0.94,0.1642,34,133,167,597
2011-05-14,Summer,2011,May,11,Sunday,Holiday,Mist,0.52,0.5,0.94,0.1343,72,207,279,597
2011-05-14,Summer,2011,May,12,Sunday,Holiday,Light Snow,0.52,0.5,1.0,0.0896,75,204,279,597
2011-05-14,Summer,2011,May,13,Sunday,Holiday,Light Snow,0.52,0.5,1.0,0.0896,68,180,248,597
2011-05-14,Summer,2011,May,14,Sunday,Holiday,Mist,0.54,0.5152,0.94,0.1343,57,159,216,597
2011-05-14,Summer,2011,May,15,Sunday,Holiday,Mist,0.54,0.5152,0.94,0.1642,73,221,294,597
2011-05-14,Summer,2011,May,16,Sunday,Holiday,Mist,0.54,0.5152,0.94,0.194,107,188,295,597
2011-05-14,Summer,2011,May,17,Sunday,Holiday,Mist,0.56,0.5303,0.88,0.194,78,194,272,597
2011-05-14,Summer,2011,May,18,Sunday,Holiday,Mist,0.56,0.5303,0.88,0.2239,88,216,304,597
2011-05-14,Summer,2011,May,19,Sunday,Holiday,Light Snow,0.54,0.5152,0.94,0.1343,69,179,248,597
2011-05-14,Summer,2011,May,20,Sunday,Holiday,Light Snow,0.54,0.5152,0.94,0.1343,42,115,157,597
2011-05-14,Summer,2011,May,21,Sunday,Holiday,Light Snow,0.54,0.5152,0.94,0.2239,15,44,59,597
2011-05-14,Summer,2011,May,22,Sunday,Holiday,Light Snow,0.54,0.5152,0.94,0.1642,7,19,26,597
2011-05-14,Summer,2011,May,23,Sunday,Holiday,Light Snow,0.52,0.5,1.0,0.194,11,33,44,597
2011-05-15,Summer,2011,May,0,Monday,Holiday,Mist,0.52,0.5,1.0,0.0,5,34,39,596
2011-05-15,Summer,2011,May,1,Monday,Holiday,Mist,0.52,0.5,1.0,0.1045,4,43,47,596
2011-05-15,Summer,2011,May,2,Monday,Holiday,Mist,0.52,0.5,1.0,0.1343,13,37,50,596
2011-05-15,Summer,2011,May,3,Monday,Holiday,Mist,0.52,0.5,1.0,0.0,11,21,32,596
2011-05-15,Summer,2011,May,4,Monday,Holiday,Mist,0.52,0.5,1.0,0.0,5,8,13,596
2011-05-15,Summer,2011,May,5,Monday,Holiday,Light Snow,0.52,0.5,1.0,0.1045,3,11,14,596
2011-05-15,Summer,2011,May,6,Monday,Holiday,Mist,0.52,0.5,1.0,0.1343,3,14,17,596
2011-05-15,Summer,2011,May,7,Monday,Holiday,Mist,0.52,0.5,1.0,0.1343,4,38,42,596
2011-05-15,Summer,2011,May,8,Monday,Holiday,Mist,0.54,0.5152,0.94,0.1343,24,46,70,596
2011-05-15,Summer,2011,May,9,Monday,Holiday,Clear,0.58,0.5455,0.83,0.2537,36,98,134,596
2011-05-15,Summer,2011,May,10,Monday,Holiday,Clear,0.58,0.5455,0.83,0.2239,73,153,226,596
2011-05-15,Summer,2011,May,11,Monday,Holiday,Clear,0.6,0.5758,0.78,0.2239,120,202,322,596
2011-05-15,Summer,2011,May,12,Monday,Holiday,Clear,0.62,0.5909,0.73,0.2985,120,247,367,596
2011-05-15,Summer,2011,May,13,Monday,Holiday,Clear,0.62,0.5909,0.73,0.2836,195,261,456,596
2011-05-15,Summer,2011,May,14,Monday,Holiday,Clear,0.64,0.6061,0.73,0.194,183,254,437,596
2011-05-15,Summer,2011,May,15,Monday,Holiday,Clear,0.66,0.6212,0.69,0.2537,206,253,459,596
2011-05-15,Summer,2011,May,16,Monday,Holiday,Clear,0.64,0.6061,0.69,0.2537,158,282,440,596
2011-05-15,Summer,2011,May,17,Monday,Holiday,Light Snow,0.56,0.5303,0.78,0.3582,137,255,392,596
2011-05-15,Summer,2011,May,18,Monday,Holiday,Clear,0.56,0.5303,0.78,0.2537,60,177,237,596
2011-05-15,Summer,2011,May,19,Monday,Holiday,Clear,0.56,0.5303,0.83,0.1045,78,153,231,596
2011-05-15,Summer,2011,May,20,Monday,Holiday,Clear,0.54,0.5152,0.88,0.0,53,138,191,596
2011-05-15,Summer,2011,May,21,Monday,Holiday,Clear,0.54,0.5152,0.88,0.0,44,107,151,596
2011-05-15,Summer,2011,May,22,Monday,Holiday,Clear,0.56,0.5303,0.83,0.0,29,88,117,596
2011-05-15,Summer,2011,May,23,Monday,Holiday,Clear,0.54,0.5152,0.88,0.2239,18,51,69,596
2011-05-16,Summer,2011,May,0,Tuesday,Working Day,Clear,0.52,0.5,0.94,0.1045,17,21,38,595
2011-05-16,Summer,2011,May,1,Tuesday,Working Day,Clear,0.52,0.5,0.94,0.1343,6,8,14,595
2011-05-16,Summer,2011,May,2,Tuesday,Working Day,Clear,0.5,0.4848,1.0,0.0896,4,9,13,595
2011-05-16,Summer,2011,May,3,Tuesday,Working Day,Clear,0.5,0.4848,0.94,0.1642,1,3,4,595
2011-05-16,Summer,2011,May,4,Tuesday,Working Day,Clear,0.5,0.4848,1.0,0.1343,1,5,6,595
2011-05-16,Summer,2011,May,5,Tuesday,Working Day,Clear,0.5,0.4848,0.93,0.194,1,20,21,595
2011-05-16,Summer,2011,May,6,Tuesday,Working Day,Clear,0.52,0.5,0.88,0.1642,11,93,104,595
2011-05-16,Summer,2011,May,7,Tuesday,Working Day,Clear,0.52,0.5,0.83,0.2836,27,245,272,595
2011-05-16,Summer,2011,May,8,Tuesday,Working Day,Clear,0.56,0.5303,0.73,0.2985,28,366,394,595
2011-05-16,Summer,2011,May,9,Tuesday,Working Day,Clear,0.6,0.5909,0.69,0.194,38,156,194,595
